Produto;Instituição;Valor Mínimo;Rentabilidade;Valor Líquido;Rating do Emissor;Vencimento;Liquidez;Taxa;Detalhes
CDB;BANCO LUSO BRASILEIRO;R$ 5.000,00;88,99%;R$ 9.449,57;BB+ FITCH;2160 dias;No Vencimento;115,0% CDI;LCI/LCA 97.75% CDI
CDB;SOROCRED FINANCEIRA;R$ 1.000,00;16,31%;R$ 1.163,11;AAA S&P;540 dias;No Vencimento;115,0% CDI;LCI/LCA 94.88% CDI
CDB;BANCO BMG;R$ 10.000,00;23,13%;R$ 12.313,34;B+ FITCH;721 dias;Vencimento;115,0% CDI;LCI/LCA 97.75% CDI
CDB;BANCO ORIGINAL;R$ 10.000,00;23,13%;R$ 12.313,34;BB+ FITCH;721 dias;Vencimento;115,0% CDI;LCI/LCA 97.75% CDI
CDB;BANCO LUSO BRASILEIRO;R$ 10.000,00;36,70%;R$ 13.669,92;BB+ FITCH;1080 dias;Vencimento;115,0% CDI;LCI/LCA 97.75% CDI
CDB;BANCO LUSO BRASILEIRO;R$ 10.000,00;52,30%;R$ 15.229,76;BB+ FITCH;1440 dias;Vencimento;115,0% CDI;LCI/LCA 97.75% CDI
LC;SANTINVEST;R$ 10.000,00;52,50%;R$ 15.249,64;BBB- FITCH;1443 dias;Vencimento;115,0% CDI;LCI/LCA 97.75% CDI
LC;SANTINVEST;R$ 10.000,00;69,60%;R$ 16.959,66;BBB- FITCH;1801 dias;Vencimento;115,0% CDI;LCI/LCA 97.75% CDI
LF;AGIBANK;R$ 52.248,65;34,04%;R$ 70.031,57;BBB+ FITCH;1011 dias;No Vencimento;CDI + 1,6%;LCI/LCA 1.36% CDI
CDB;BANCO BMG;R$ 1,10;13,38%;R$ 1,25;B+ FITCH;453 dias;No Vencimento;CDI + 1,58%;LCI/LCA 1.3% CDI
CDB;BANCO MASTER;R$ 500,00;88,75%;R$ 943,77;BBB- FITCH;2160 dias;Vencimento;12,90%PRÉ;LCI/LCA 10.96% PRÉ
CDB;BANCO MASTER;R$ 1.000,00;138,83%;R$ 2.388,33;BBB- FITCH;2922 dias;No Vencimento;12,90%PRÉ;LCI/LCA 10.96% PRÉ
CDB;BANCO BMG;R$ 100,00;70,55%;R$ 170,55;B+ FITCH;1826 dias;No Vencimento;12,89%PRÉ;LCI/LCA 10.96% PRÉ
CDB;AGIBANK;R$ 1.000,00;23,38%;R$ 1.233,78;BBB+ FITCH;731 dias;Vencimento;114,7% CDI;LCI/LCA 97.5% CDI
CDB;BANCO BMG;R$ 1.000,00;30,03%;R$ 1.300,32;B+ FITCH;913 dias;Vencimento;110,0% CDI;LCI/LCA 93.5% CDI
CDB;BANCO BMG;R$ 1.000,00;37,28%;R$ 1.372,78;B+ FITCH;1095 dias;Vencimento;110,0% CDI;LCI/LCA 93.5% CDI
CDB;BANCO DIGIMAIS;R$ 5.000,00;23,48%;R$ 6.173,79;BBB- FITCH;731 dias;Vencimento;110,0% CDI;LCI/LCA 93.5% CDI
CDB;BANCO FATOR;R$ 5.000,00;23,48%;R$ 6.173,79;BBB- FITCH;731 dias;Vencimento;110,0% CDI;LCI/LCA 93.5% CDI
CDB;BANCO FATOR;R$ 5.000,00;29,54%;R$ 6.476,75;BBB- FITCH;902 dias;Vencimento;110,0% CDI;LCI/LCA 93.5% CDI
CDB;BANCO DESENV. MG;R$ 10.000,00;52,84%;R$ 15.283,71;Sem Rating;1459 dias;Vencimento;110,0% CDI;LCI/LCA 93.5% CDI
CDB;BANCO DESENV. MG;R$ 10.000,00;61,38%;R$ 16.137,90;Sem Rating;1644 dias;Vencimento;110,0% CDI;LCI/LCA 93.5% CDI
CDB;BANCO DESENV. MG;R$ 10.000,00;70,60%;R$ 17.060,00;Sem Rating;1827 dias;Vencimento;110,0% CDI;LCI/LCA 93.5% CDI
Debênture;HAPVIDA;R$ 19.476,00;30,92%;R$ 25.498,12;AAA FITCH;935 dias;Vencimento;110,0% CDI;LCI/LCA 93.5% CDI
CDB;BANCO INDUSTRIAL DO BRASIL;R$ 1.104,49;13,03%;R$ 1.248,44;A+ MOODYS;444 dias;No Vencimento;CDI + 1,56%;LCI/LCA 1.29% CDI
CDB;BANCO ARBI;R$ 1.000,00;10,75%;R$ 1.107,49;Sem Rating;365 dias;Vencimento;114,5% CDI;LCI/LCA 94.46% CDI
CDB;BANCO VOITER;R$ 1.000,00;16,23%;R$ 1.162,34;Sem Rating;540 dias;Vencimento;114,5% CDI;LCI/LCA 94.46% CDI
CDB;CARUANA FINANCEIRA;R$ 1.000,00;16,23%;R$ 1.162,34;BBB S&P;541 dias;Vencimento;114,5% CDI;LCI/LCA 94.46% CDI
CDB;BANCO VOITER;R$ 1.000,00;16,23%;R$ 1.162,34;Sem Rating;542 dias;Vencimento;114,5% CDI;LCI/LCA 94.46% CDI
CDB;CARUANA FINANCEIRA;R$ 1.000,00;16,47%;R$ 1.164,71;BBB S&P;548 dias;Vencimento;114,5% CDI;LCI/LCA 94.46% CDI
CDB;CARUANA FINANCEIRA;R$ 1.000,00;16,47%;R$ 1.164,71;BBB S&P;549 dias;No Vencimento;114,5% CDI;LCI/LCA 94.46% CDI
CDB;BANCO PINE;R$ 1.000,00;17,23%;R$ 1.172,35;BB+ FITCH;571 dias;Vencimento;114,5% CDI;LCI/LCA 94.46% CDI
CDB;BANCO PINE;R$ 1.000,00;17,23%;R$ 1.172,35;BB+ FITCH;571 dias;Vencimento;114,5% CDI;LCI/LCA 94.46% CDI
CDB;BANCO ORIGINAL;R$ 1.000,00;23,33%;R$ 1.233,32;BB+ FITCH;730 dias;No Vencimento;114,5% CDI;LCI/LCA 97.33% CDI
CDB;AGIBANK;R$ 1.000,00;23,33%;R$ 1.233,32;BBB+ FITCH;731 dias;Vencimento;114,5% CDI;LCI/LCA 97.33% CDI
CDB;BANCO PINE;R$ 1.000,00;23,33%;R$ 1.233,32;BB+ FITCH;731 dias;Vencimento;114,5% CDI;LCI/LCA 97.33% CDI
CDB;BANCO PINE;R$ 1.000,00;23,44%;R$ 1.234,36;BB+ FITCH;733 dias;Vencimento;114,5% CDI;LCI/LCA 97.33% CDI
CDB;AGIBANK;R$ 1.000,00;37,09%;R$ 1.370,94;BBB+ FITCH;1095 dias;No Vencimento;114,5% CDI;LCI/LCA 97.33% CDI
CDB;BANCO BMG;R$ 1.000,00;44,92%;R$ 1.449,24;B+ FITCH;1279 dias;Vencimento;CDI + 1,55%;LCI/LCA 1.32% CDI
CDB;BANCO BMG;R$ 1.000,00;52,90%;R$ 1.529,01;B+ FITCH;1461 dias;Vencimento;CDI + 1,55%;LCI/LCA 1.32% CDI
CDB;BANCO MERCANTIL;R$ 1.000,00;52,87%;R$ 1.528,70;BBB+ S&P;1461 dias;Vencimento;114,5% CDI;LCI/LCA 97.33% CDI
CDB;AGIBANK;R$ 1.000,00;52,90%;R$ 1.529,01;BBB+ FITCH;1461 dias;Vencimento;CDI + 1,55%;LCI/LCA 1.32% CDI
CDB;BANCO INDUSTRIAL DO BRASIL;R$ 1.108,38;12,79%;R$ 1.250,18;A+ MOODYS;437 dias;No Vencimento;CDI + 1,55%;LCI/LCA 1.28% CDI
CDB;BANCO PINE;R$ 5.000,00;23,02%;R$ 6.151,02;BB+ FITCH;721 dias;Vencimento;114,5% CDI;LCI/LCA 97.33% CDI
CDB;BANCO BMG;R$ 1,08;2,99%;R$ 1,12;B+ FITCH;116 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,09;13,83%;R$ 1,24;B+ FITCH;468 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.6% PRÉ
CDB;BANCO BMG;R$ 1,09;13,64%;R$ 1,24;B+ FITCH;462 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.6% PRÉ
CDB;BANCO BMG;R$ 1,23;15,13%;R$ 1,41;B+ FITCH;509 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.6% PRÉ
CDB;BANCO BMG;R$ 1,24;13,46%;R$ 1,41;B+ FITCH;458 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.6% PRÉ
CDB;BANCO BMG;R$ 1,25;16,26%;R$ 1,45;B+ FITCH;543 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.6% PRÉ
CDB;BANCO BMG;R$ 1,25;13,04%;R$ 1,41;B+ FITCH;445 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.6% PRÉ
CDB;BANCO BMG;R$ 1,25;3,73%;R$ 1,30;B+ FITCH;143 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,25;3,77%;R$ 1,30;B+ FITCH;144 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,25;17,26%;R$ 1,47;B+ FITCH;572 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.6% PRÉ
CDB;BANCO BMG;R$ 1,26;3,57%;R$ 1,30;B+ FITCH;137 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,26;3,19%;R$ 1,30;B+ FITCH;123 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,26;14,20%;R$ 1,44;B+ FITCH;481 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.6% PRÉ
CDB;BANCO BMG;R$ 1,26;3,34%;R$ 1,30;B+ FITCH;129 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,26;3,34%;R$ 1,30;B+ FITCH;129 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,26;12,40%;R$ 1,42;B+ FITCH;424 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.6% PRÉ
CDB;BANCO BMG;R$ 1,26;3,57%;R$ 1,31;B+ FITCH;137 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,26;14,10%;R$ 1,44;B+ FITCH;479 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.6% PRÉ
CDB;BANCO BMG;R$ 1,26;2,38%;R$ 1,29;B+ FITCH;94 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,27;9,76%;R$ 1,39;B+ FITCH;346 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.28% PRÉ
CDB;BANCO BMG;R$ 1,27;3,15%;R$ 1,31;B+ FITCH;122 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,27;3,15%;R$ 1,31;B+ FITCH;122 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,27;5,85%;R$ 1,35;B+ FITCH;210 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.28% PRÉ
CDB;BANCO VOITER;R$ 1,27;2,26%;R$ 1,30;Sem Rating;88 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,27;2,88%;R$ 1,31;B+ FITCH;111 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,28;1,65%;R$ 1,30;B+ FITCH;65 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,28;4,28%;R$ 1,33;B+ FITCH;161 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,28;1,50%;R$ 1,30;B+ FITCH;58 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,28;1,46%;R$ 1,30;B+ FITCH;56 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,28;1,62%;R$ 1,30;B+ FITCH;63 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,28;1,43%;R$ 1,30;B+ FITCH;55 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,28;2,80%;R$ 1,32;B+ FITCH;109 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,28;1,65%;R$ 1,30;B+ FITCH;64 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,28;5,68%;R$ 1,36;B+ FITCH;206 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.28% PRÉ
CDB;BANCO BMG;R$ 1,28;1,43%;R$ 1,30;B+ FITCH;55 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,28;4,71%;R$ 1,34;B+ FITCH;177 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,29;1,50%;R$ 1,31;B+ FITCH;58 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,30;1,50%;R$ 1,32;B+ FITCH;59 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,30;1,12%;R$ 1,31;B+ FITCH;45 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,30;1,27%;R$ 1,32;B+ FITCH;49 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,30;0,94%;R$ 1,31;B+ FITCH;38 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,30;2,03%;R$ 1,33;B+ FITCH;80 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,30;0,75%;R$ 1,31;B+ FITCH;30 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,30;1,05%;R$ 1,32;B+ FITCH;41 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,30;1,12%;R$ 1,32;B+ FITCH;44 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,31;1,09%;R$ 1,32;B+ FITCH;42 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,31;0,94%;R$ 1,32;B+ FITCH;36 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,31;1,12%;R$ 1,32;B+ FITCH;43 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,31;0,94%;R$ 1,32;B+ FITCH;37 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,32;1,50%;R$ 1,34;B+ FITCH;59 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,32;1,12%;R$ 1,33;B+ FITCH;44 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,32;0,90%;R$ 1,33;B+ FITCH;35 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,32;0,75%;R$ 1,33;B+ FITCH;31 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,35;11,09%;R$ 1,49;B+ FITCH;381 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.6% PRÉ
CDB;BANCO BMG;R$ 1,36;4,40%;R$ 1,42;B+ FITCH;166 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,36;3,42%;R$ 1,41;B+ FITCH;131 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,37;1,46%;R$ 1,39;B+ FITCH;56 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO VOITER;R$ 1,38;7,26%;R$ 1,48;Sem Rating;258 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.28% PRÉ
CDB;BANCO VOITER;R$ 1,39;7,21%;R$ 1,49;Sem Rating;257 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.28% PRÉ
CDB;BANCO BMG;R$ 1,40;2,99%;R$ 1,44;B+ FITCH;116 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO VOITER;R$ 1,40;7,09%;R$ 1,50;Sem Rating;252 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.28% PRÉ
CDB;BANCO VOITER;R$ 1,40;6,96%;R$ 1,50;Sem Rating;249 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.28% PRÉ
CDB;BANCO VOITER;R$ 1,41;7,01%;R$ 1,51;Sem Rating;250 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.28% PRÉ
CDB;BANCO VOITER;R$ 1,41;7,17%;R$ 1,51;Sem Rating;256 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.28% PRÉ
CDB;BANCO BMG;R$ 1,43;2,61%;R$ 1,47;B+ FITCH;102 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,43;0,60%;R$ 1,44;B+ FITCH;24 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO MASTER;R$ 1,44;59,15%;R$ 2,29;BBB- FITCH;1599 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.92% PRÉ
CDB;BANCO MASTER;R$ 1,45;57,50%;R$ 2,29;BBB- FITCH;1564 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.92% PRÉ
CDB;BANCO MASTER;R$ 1,46;56,68%;R$ 2,29;BBB- FITCH;1546 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.92% PRÉ
CDB;BANCO BMG;R$ 1,47;2,34%;R$ 1,51;B+ FITCH;91 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,52;1,96%;R$ 1,55;B+ FITCH;76 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,53;1,77%;R$ 1,55;B+ FITCH;69 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,53;1,65%;R$ 1,55;B+ FITCH;66 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,53;1,65%;R$ 1,55;B+ FITCH;66 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,53;1,50%;R$ 1,56;B+ FITCH;59 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,54;1,31%;R$ 1,56;B+ FITCH;52 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,54;1,43%;R$ 1,56;B+ FITCH;55 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,54;1,01%;R$ 1,56;B+ FITCH;40 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,54;1,39%;R$ 1,56;B+ FITCH;54 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,54;0,75%;R$ 1,55;B+ FITCH;31 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,54;1,05%;R$ 1,56;B+ FITCH;41 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,54;1,16%;R$ 1,56;B+ FITCH;46 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,55;0,94%;R$ 1,56;B+ FITCH;38 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,55;0,94%;R$ 1,57;B+ FITCH;38 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,55;1,39%;R$ 1,58;B+ FITCH;54 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,56;0,94%;R$ 1,57;B+ FITCH;38 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BMG;R$ 1,67;7,72%;R$ 1,80;B+ FITCH;276 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.28% PRÉ
CDB;BANCO BMG;R$ 1,69;8,01%;R$ 1,82;B+ FITCH;285 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.28% PRÉ
CDB;WILLBANK;R$ 999,16;4,51%;R$ 1.044,26;Sem Rating;171 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO PINE;R$ 1.000,00;44,71%;R$ 1.447,10;BB+ FITCH;1277 dias;Vencimento;CDI + 1,53%;LCI/LCA 1.3% CDI
CDB;MERCADO LIVRE;R$ 1.001,06;1,96%;R$ 1.020,66;AAA FITCH;76 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO BBC;R$ 1.009,39;1,31%;R$ 1.022,63;AA- FITCH;52 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO OMNI;R$ 1.010,24;8,14%;R$ 1.092,47;A S&P;290 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.28% PRÉ
CDB;BANCO C6 CONSIGNADO S.A.;R$ 1.012,24;3,19%;R$ 1.044,49;Sem Rating;123 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;FACTA FINANCEIRA;R$ 1.013,97;8,01%;R$ 1.095,22;Sem Rating;285 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.28% PRÉ
CDB;MERCADO LIVRE;R$ 1.014,41;0,97%;R$ 1.024,28;AAA FITCH;39 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO C6 CONSIGNADO S.A.;R$ 1.016,81;2,88%;R$ 1.046,08;Sem Rating;111 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;FACTA FINANCEIRA;R$ 1.018,86;33,52%;R$ 1.360,40;Sem Rating;1004 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.92% PRÉ
CDB;BANCO VOITER;R$ 1.020,36;2,69%;R$ 1.047,76;Sem Rating;104 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO VOITER;R$ 1.020,49;19,10%;R$ 1.215,35;Sem Rating;626 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.6% PRÉ
CDB;BANCO C6 CONSIGNADO S.A.;R$ 1.020,72;2,57%;R$ 1.046,95;Sem Rating;101 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO VOITER;R$ 1.021,84;2,57%;R$ 1.048,10;Sem Rating;101 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO C6 CONSIGNADO S.A.;R$ 1.027,51;2,11%;R$ 1.049,20;Sem Rating;82 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;FACTA FINANCEIRA;R$ 1.030,64;18,95%;R$ 1.225,93;Sem Rating;621 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.6% PRÉ
CDB;BANCO VOITER;R$ 1.030,66;1,92%;R$ 1.050,44;Sem Rating;75 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;FACTA FINANCEIRA;R$ 1.030,98;7,30%;R$ 1.106,23;Sem Rating;262 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.28% PRÉ
CDB;FACTA FINANCEIRA;R$ 1.031,10;7,13%;R$ 1.104,63;Sem Rating;255 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.28% PRÉ
CDB;BANCO C6 CONSIGNADO S.A.;R$ 1.032,18;1,77%;R$ 1.050,42;Sem Rating;69 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO C6 CONSIGNADO S.A.;R$ 1.033,31;6,67%;R$ 1.102,26;Sem Rating;238 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.28% PRÉ
CDB;BANCO PAULISTA;R$ 1.036,86;6,84%;R$ 1.107,77;BB+ S&P;244 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.28% PRÉ
CDB;BANCO MERCANTIL;R$ 1.039,20;5,72%;R$ 1.098,66;BBB+ S&P;207 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.28% PRÉ
CDB;BANCO ABC BRASIL;R$ 1.040,19;0,94%;R$ 1.049,91;AAA FITCH;38 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO C6 CONSIGNADO S.A.;R$ 1.041,20;1,20%;R$ 1.053,69;Sem Rating;47 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO C6 CONSIGNADO S.A.;R$ 1.041,98;1,12%;R$ 1.053,68;Sem Rating;45 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;FACTA FINANCEIRA;R$ 1.043,84;5,72%;R$ 1.103,57;Sem Rating;207 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.28% PRÉ
CDB;BANCO C6 CONSIGNADO S.A.;R$ 1.046,57;0,86%;R$ 1.055,57;Sem Rating;34 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;MERCADO LIVRE;R$ 1.049,18;0,63%;R$ 1.055,83;AAA FITCH;25 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;FACTA FINANCEIRA;R$ 1.055,19;5,03%;R$ 1.108,21;Sem Rating;182 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.28% PRÉ
CDB;FACTA FINANCEIRA;R$ 1.056,67;4,79%;R$ 1.107,27;Sem Rating;180 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO MASTER;R$ 1.057,24;60,19%;R$ 1.693,56;BBB- FITCH;1620 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.92% PRÉ
CDB;BANCO C6 CONSIGNADO S.A.;R$ 1.062,56;14,34%;R$ 1.214,89;Sem Rating;486 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.6% PRÉ
CDB;BANCO BBC;R$ 1.064,54;3,96%;R$ 1.106,74;AA- FITCH;151 dias;No Vencimento;12,85%PRÉ;LCI/LCA 9.96% PRÉ
CDB;BANCO MASTER;R$ 1.064,88;59,15%;R$ 1.694,70;BBB- FITCH;1599 dias;No Vencimento;12,85%PRÉ;LCI/LCA 10.92% PRÉ
