Produto;Instituição;Valor Mínimo;Rentabilidade;Valor Líquido;Rating do Emissor;Vencimento;Liquidez;Taxa;Detalhes
Debênture;VIBRA;R$ 19.872,00;75,67%;R$ 34.909,23;Sem Rating;2116 dias;Vencimento;100,0% CDI;LCI/LCA 0.17% CDI
Debênture;HIDROVIAS;R$ 19.890,00;41,77%;R$ 28.197,20;Sem Rating;1326 dias;Vencimento;100,0% CDI;LCI/LCA 0.04% CDI
Debênture;COGNA ON;R$ 19.926,00;29,14%;R$ 25.731,61;Sem Rating;976 dias;Vencimento;100,0% CDI;LCI/LCA 0.84% CDI
Debênture;MOVIDA PARTICIPACOES;R$ 19.926,00;74,76%;R$ 34.822,61;AA+ MOODYS;2097 dias;Vencimento;100,0% CDI;LCI/LCA 1.36% CDI
Debênture;VAMOS;R$ 19.926,00;115,90%;R$ 43.020,51;Sem Rating;2858 dias;Vencimento;100,0% CDI;LCI/LCA 1.32% CDI
CRA;TOBASA BIOINDUSTRIAL DE BABAÇU SA;R$ 19.931,00;50,31%;R$ 29.959,21;Sem Rating;1352 dias;Vencimento;100,0% CDI;LCI/LCA 4.71% CDI
Debênture;GUARARAPES;R$ 19.940,00;44,85%;R$ 28.883,40;Sem Rating;1407 dias;Vencimento;100,0% CDI;LCI/LCA 3.57% CDI
Debênture;FLEURY;R$ 19.950,00;46,91%;R$ 29.308,93;Sem Rating;1459 dias;Vencimento;100,0% CDI;LCI/LCA 0.09% CDI
Debênture;COELCE;R$ 19.980,00;21,75%;R$ 24.325,51;Sem Rating;753 dias;Vencimento;100,0% CDI;LCI/LCA 0.09% CDI
Debênture;GUARARAPES;R$ 19.980,00;38,37%;R$ 27.647,32;Sem Rating;1239 dias;Vencimento;100,0% CDI;LCI/LCA 3.57% CDI
CRA;AÇO VERDE DO BRASIL SA;R$ 19.988,00;15,73%;R$ 23.131,36;Sem Rating;484 dias;Vencimento;100,0% CDI;LCI/LCA 1.82% CDI
Debênture;ASSAI;R$ 20.007,00;25,94%;R$ 25.196,27;Sem Rating;884 dias;Vencimento;100,0% CDI;LCI/LCA 0.42% CDI
Debênture;AMBIPAR;R$ 20.016,00;47,90%;R$ 29.602,91;Sem Rating;1484 dias;Vencimento;100,0% CDI;LCI/LCA 1.44% CDI
Debênture;ITAUSA;R$ 20.016,00;108,32%;R$ 41.696,75;Sem Rating;2734 dias;Vencimento;100,0% CDI;LCI/LCA 0.14% CDI
Debênture;HIDROVIAS;R$ 20.026,00;26,03%;R$ 25.239,64;Sem Rating;886 dias;Vencimento;100,0% CDI;LCI/LCA 0.0% CDI
Debênture;VAMOS;R$ 20.045,00;70,35%;R$ 34.146,75;Sem Rating;2006 dias;Vencimento;100,0% CDI;LCI/LCA 1.01% CDI
Debênture;COSAN;R$ 20.052,00;56,91%;R$ 31.462,74;Sem Rating;1702 dias;Vencimento;100,0% CDI;LCI/LCA 0.3% CDI
Debênture;COSAN;R$ 20.070,00;52,03%;R$ 30.511,86;Sem Rating;1585 dias;Vencimento;100,0% CDI;LCI/LCA 0.34% CDI
CRA;CERRADINHO BIOENERGIA;R$ 20.079,00;4,56%;R$ 20.994,88;Sem Rating;150 dias;Vencimento;100,0% CDI;LCI/LCA 0.39% CDI
Debênture;ALIANSCSONAE;R$ 20.088,00;66,13%;R$ 33.372,00;Sem Rating;1914 dias;Vencimento;100,0% CDI;LCI/LCA 0.0% CDI
Debênture;YDUQS PART;R$ 20.140,00;22,97%;R$ 24.766,14;Sem Rating;793 dias;Vencimento;100,0% CDI;LCI/LCA 0.55% CDI
Debênture;HAPVIDA;R$ 20.159,00;38,05%;R$ 27.829,84;AAA FITCH;1229 dias;Vencimento;100,0% CDI;LCI/LCA 0.47% CDI
Debênture;ASSAI;R$ 20.197,00;46,11%;R$ 29.509,19;Sem Rating;1439 dias;Vencimento;100,0% CDI;LCI/LCA 0.42% CDI
Debênture;SUL AMERICA;R$ 20.235,00;31,81%;R$ 26.672,16;Sem Rating;1054 dias;Vencimento;100,0% CDI;LCI/LCA 0.09% CDI
CRA;GDM GENÉTICA DO BRASIL;R$ 20.268,00;39,30%;R$ 28.233,64;Sem Rating;1099 dias;Vencimento;100,0% CDI;LCI/LCA 0.59% CDI
Debênture;ITAUSA;R$ 20.304,00;98,27%;R$ 40.257,53;Sem Rating;2552 dias;Vencimento;100,0% CDI;LCI/LCA 0.09% CDI
Debênture;AERIS;R$ 20.307,00;28,44%;R$ 26.082,15;Sem Rating;956 dias;Vencimento;100,0% CDI;LCI/LCA 8.05% CDI
Debênture;CEEE-T;R$ 20.311,00;38,97%;R$ 28.226,17;Sem Rating;1254 dias;Vencimento;100,0% CDI;LCI/LCA 0.0% CDI
Debênture;BRF SA;R$ 20.320,00;25,31%;R$ 25.462,67;Sem Rating;864 dias;Vencimento;100,0% CDI;LCI/LCA 1.27% CDI
Debênture;CIELO;R$ 20.330,00;17,64%;R$ 23.915,23;Sem Rating;641 dias;Vencimento;100,0% CDI;LCI/LCA 0.08% CDI
Debênture;CEEE-D;R$ 20.375,00;28,94%;R$ 26.270,78;Sem Rating;970 dias;Vencimento;100,0% CDI;LCI/LCA 0.17% CDI
Debênture;AES TIETE E;R$ 20.387,00;36,34%;R$ 27.795,99;Sem Rating;1183 dias;Vencimento;100,0% CDI;LCI/LCA 0.0% CDI
Debênture;HAPVIDA;R$ 20.387,00;68,66%;R$ 34.384,99;AAA FITCH;1970 dias;Vencimento;100,0% CDI;LCI/LCA 0.51% CDI
Debênture;ASSAI;R$ 20.406,00;53,17%;R$ 31.255,96;Sem Rating;1614 dias;Vencimento;100,0% CDI;LCI/LCA 0.51% CDI
Debênture;VAMOS;R$ 20.425,00;108,32%;R$ 42.548,77;Sem Rating;2734 dias;Vencimento;100,0% CDI;LCI/LCA 1.32% CDI
Debênture;COSAN;R$ 20.444,00;52,57%;R$ 31.190,91;Sem Rating;1600 dias;Vencimento;100,0% CDI;LCI/LCA 0.34% CDI
Debênture;ARMAC;R$ 20.463,00;61,25%;R$ 32.997,16;Sem Rating;1803 dias;Vencimento;100,0% CDI;LCI/LCA 0.42% CDI
CRA;BRF;R$ 20.466,00;48,16%;R$ 30.322,64;AAA S&P;1305 dias;Vencimento;100,0% CDI;LCI/LCA 0.59% CDI
Debênture;OMEGA GER;R$ 20.475,00;66,13%;R$ 34.014,91;Sem Rating;1914 dias;Vencimento;100,0% CDI;LCI/LCA 0.47% CDI
Debênture;ENEVA;R$ 20.484,00;71,72%;R$ 35.174,12;Sem Rating;2034 dias;Vencimento;100,0% CDI;LCI/LCA 0.26% CDI
Debênture;HAPVIDA;R$ 20.501,00;68,19%;R$ 34.480,98;AAA FITCH;1960 dias;Vencimento;100,0% CDI;LCI/LCA 0.51% CDI
Debênture;COGNA ON;R$ 20.520,00;6,14%;R$ 21.779,15;Sem Rating;246 dias;Vencimento;100,0% CDI;LCI/LCA 0.44% CDI
Debênture;CAMIL;R$ 20.520,00;17,94%;R$ 24.201,73;AA- S&P;652 dias;Vencimento;100,0% CDI;LCI/LCA 0.25% CDI
Debênture;MOVIDA PARTICIPACOES;R$ 20.520,00;41,38%;R$ 29.010,82;AA+ MOODYS;1317 dias;Vencimento;100,0% CDI;LCI/LCA 1.01% CDI
Debênture;VAMOS;R$ 20.520,00;59,47%;R$ 32.723,85;Sem Rating;1761 dias;Vencimento;100,0% CDI;LCI/LCA 1.1% CDI
Debênture;SUZANO;R$ 21.740,00;58,28%;R$ 34.409,54;AAA MOODYS;1733 dias;Vencimento;100,0% CDI;LCI/LCA 0.09% CDI
CDB;BANCO BMG;R$ 104,00;62,02%;R$ 168,50;B+ FITCH;1824 dias;No Vencimento;11,64%PRÉ;LCI/LCA 9.89% PRÉ
CDB;BANCO PINE;R$ 500,00;20,98%;R$ 604,90;BB+ FITCH;731 dias;Vencimento;IPCA +7,42%;LCI/LCA IPCA + 6.31%
CDB;BANCO C6 CONSIGNADO;R$ 583,80;62,02%;R$ 945,88;Sem Rating;1824 dias;No Vencimento;11,64%PRÉ;LCI/LCA 9.89% PRÉ
CDB;BANCO C6 CONSIGNADO;R$ 1.070,00;62,09%;R$ 1.734,31;Sem Rating;1825 dias;No Vencimento;11,64%PRÉ;LCI/LCA 9.89% PRÉ
CDB;BANCO BMG;R$ 31,50;61,76%;R$ 50,96;B+ FITCH;1819 dias;No Vencimento;11,63%PRÉ;LCI/LCA 9.89% PRÉ
CDB;BANCO BMG;R$ 100,00;20,96%;R$ 120,96;B+ FITCH;730 dias;No Vencimento;IPCA +7,41%;LCI/LCA IPCA + 6.3%
CDB;BANCO PINE;R$ 500,00;46,97%;R$ 734,87;BB+ FITCH;1461 dias;Vencimento;IPCA +7,41%;LCI/LCA IPCA + 6.3%
CDB;AGIBANK;R$ 1.000,00;9,68%;R$ 1.096,78;BBB+ FITCH;365 dias;No Vencimento;108,75% CDI;LCI/LCA 89.72% CDI
CDB;BANCO C6 CONSIGNADO;R$ 1.060,00;61,89%;R$ 1.716,05;Sem Rating;1823 dias;No Vencimento;11,63%PRÉ;LCI/LCA 9.89% PRÉ
CDB;BANCO C6 CONSIGNADO;R$ 1.060,00;61,89%;R$ 1.716,05;Sem Rating;1823 dias;No Vencimento;11,63%PRÉ;LCI/LCA 9.89% PRÉ
CDB;BANCO PINE;R$ 7,50;29,94%;R$ 9,75;Sem Rating;1002 dias;Vencimento;IPCA +7,4%;LCI/LCA IPCA + 6.29%
CDB;BANCO BMG;R$ 420,00;60,61%;R$ 674,58;B+ FITCH;1795 dias;No Vencimento;11,62%PRÉ;LCI/LCA 9.88% PRÉ
CDB;BANCO PINE;R$ 500,00;61,99%;R$ 809,96;BB+ FITCH;1826 dias;Vencimento;IPCA +7,4%;LCI/LCA IPCA + 6.29%
CDB;BANCO VOITER;R$ 1.000,00;78,92%;R$ 1.789,24;Sem Rating;2190 dias;No Vencimento;IPCA +7,4%;LCI/LCA IPCA + 6.29%
CDB;BANCO BTG PACTUAL;R$ 1.000,00;169,62%;R$ 2.696,20;AAA S&P;3652 dias;Vencimento;11,62%PRÉ;LCI/LCA 9.88% PRÉ
Debênture;ORIGEM ENERGIA S.A.;R$ 1.104,34;259,64%;R$ 3.971,65;Sem Rating;4264 dias;No Vencimento;IPCA +7,4%;CDB IPCA + 8.71%
Debênture;ORIGEM ENERGIA S.A.;R$ 1.104,34;259,64%;R$ 3.971,65;Sem Rating;4264 dias;No Vencimento;IPCA +7,4%;CDB 8.71%
Debênture;VIA BRASIL BR 163 CONCESS;R$ 1.183,31;107,96%;R$ 2.460,87;Sem Rating;2438 dias;No Vencimento;IPCA +7,4%;CDB IPCA + 8.71%
Debênture;VIA BRASIL BR 163 CONCESS;R$ 1.183,31;107,96%;R$ 2.460,87;Sem Rating;2438 dias;No Vencimento;IPCA +7,4%;CDB 8.71%
CDB;BANCO C6 CONSIGNADO;R$ 1.926,75;60,80%;R$ 3.098,31;Sem Rating;1798 dias;No Vencimento;11,62%PRÉ;LCI/LCA 9.88% PRÉ
CDB;BANCO PAN;R$ 10.000,00;33,21%;R$ 13.321,03;AAA S&P;1095 dias;No Vencimento;104,0% CDI;LCI/LCA 88.4% CDI
CDB;BANCO PAN;R$ 10.000,00;39,94%;R$ 13.994,46;AAA S&P;1280 dias;No Vencimento;104,0% CDI;LCI/LCA 88.4% CDI
CDB;BANCO C6 CONSIGNADO;R$ 104,00;59,73%;R$ 166,12;Sem Rating;1776 dias;No Vencimento;11,61%PRÉ;LCI/LCA 9.87% PRÉ
CDB;BANCO BMG;R$ 105,00;59,92%;R$ 167,91;B+ FITCH;1781 dias;No Vencimento;11,61%PRÉ;LCI/LCA 9.87% PRÉ
CDB;BANCO BMG;R$ 210,00;60,11%;R$ 336,22;B+ FITCH;1784 dias;No Vencimento;11,61%PRÉ;LCI/LCA 9.87% PRÉ
CDB;BANCO C6 CONSIGNADO;R$ 240,45;59,54%;R$ 383,61;Sem Rating;1771 dias;No Vencimento;11,61%PRÉ;LCI/LCA 9.87% PRÉ
CDB;BANCO C6 CONSIGNADO;R$ 296,40;59,92%;R$ 473,99;Sem Rating;1781 dias;No Vencimento;11,61%PRÉ;LCI/LCA 9.87% PRÉ
CDB;CARUANA FINANCEIRA;R$ 1.000,00;9,65%;R$ 1.096,55;BBB S&P;365 dias;Vencimento;108,5% CDI;LCI/LCA 89.51% CDI
CDB;BANCO INDUSTRIAL DO BRASIL;R$ 1.000,00;20,97%;R$ 1.209,67;A+ MOODYS;732 dias;Vencimento;108,5% CDI;LCI/LCA 92.22% CDI
CDB;BANCO INDUSTRIAL DO BRASIL;R$ 1.000,00;32,90%;R$ 1.329,05;A+ MOODYS;1090 dias;Vencimento;108,5% CDI;LCI/LCA 92.22% CDI
CDB;BANCO FATOR;R$ 5.000,00;14,64%;R$ 5.732,20;BBB- FITCH;542 dias;Vencimento;108,5% CDI;LCI/LCA 89.51% CDI
CDB;BANCO CAIXA GERAL;R$ 10.000,00;26,47%;R$ 12.647,11;BB+ FITCH;900 dias;Vencimento;11,61%PRÉ;LCI/LCA 9.87% PRÉ
LF;BANCO DAYCOVAL;R$ 50.000,00;61,92%;R$ 80.962,28;AA FITCH;1826 dias;Vencimento;108,5% CDI;LCI/LCA 92.22% CDI
LF;BANCO DAYCOVAL;R$ 50.000,00;78,90%;R$ 89.452,39;AA FITCH;2191 dias;Vencimento;108,5% CDI;LCI/LCA 92.22% CDI
LF;BANCO DAYCOVAL;R$ 50.000,00;97,93%;R$ 98.963,56;AA FITCH;2556 dias;Vencimento;108,5% CDI;LCI/LCA 92.22% CDI
LF;BANCO DAYCOVAL;R$ 50.000,00;119,34%;R$ 109.667,56;AA FITCH;2924 dias;Vencimento;108,5% CDI;LCI/LCA 92.22% CDI
LF;BANCO DAYCOVAL;R$ 50.000,00;143,05%;R$ 121.524,85;AA FITCH;3288 dias;Vencimento;108,5% CDI;LCI/LCA 92.22% CDI
LF;BANCO DAYCOVAL;R$ 50.000,00;169,29%;R$ 134.647,41;AA FITCH;3652 dias;Vencimento;108,5% CDI;LCI/LCA 92.22% CDI
CDB;SENFF FINANCEIRA;R$ 1.000,00;9,61%;R$ 1.096,10;Sem Rating;364 dias;Vencimento;11,60%PRÉ;LCI/LCA 9.57% PRÉ
CDB;BANCO VOITER;R$ 1.000,00;14,64%;R$ 1.146,37;Sem Rating;540 dias;No Vencimento;11,60%PRÉ;LCI/LCA 9.57% PRÉ
CDB;AGIBANK;R$ 1.000,00;20,91%;R$ 1.209,10;BBB+ FITCH;730 dias;No Vencimento;11,60%PRÉ;LCI/LCA 9.86% PRÉ
CDB;C6 BANK;R$ 1.000,00;20,96%;R$ 1.209,56;A- S&P;732 dias;Vencimento;11,60%PRÉ;LCI/LCA 9.86% PRÉ
CDB;ZEMA FINANCEIRA;R$ 1.000,00;33,04%;R$ 1.330,41;Sem Rating;1095 dias;No Vencimento;11,60%PRÉ;LCI/LCA 9.86% PRÉ
CDB;BANCO RNX;R$ 1.000,00;33,09%;R$ 1.330,93;Sem Rating;1096 dias;Vencimento;11,60%PRÉ;LCI/LCA 9.86% PRÉ
CDB;BANCO DAYCOVAL;R$ 1.000,00;61,95%;R$ 1.619,51;AA FITCH;1827 dias;Vencimento;11,60%PRÉ;LCI/LCA 9.86% PRÉ
CDB;BANCO BTG PACTUAL;R$ 1.000,00;142,85%;R$ 2.428,45;AAA S&P;3287 dias;Vencimento;11,60%PRÉ;LCI/LCA 9.86% PRÉ
CDB;BANCO RNX;R$ 5.000,00;45,99%;R$ 7.299,51;Sem Rating;1440 dias;Vencimento;11,60%PRÉ;LCI/LCA 9.86% PRÉ
CDB;BANCO DIGIMAIS;R$ 5.000,00;46,05%;R$ 7.302,36;BBB- FITCH;1441 dias;Vencimento;11,60%PRÉ;LCI/LCA 9.86% PRÉ
CDB;BANCO DIGIMAIS;R$ 5.000,00;60,80%;R$ 8.040,17;BBB- FITCH;1800 dias;Vencimento;11,60%PRÉ;LCI/LCA 9.86% PRÉ
CDB;BANCO FIBRA;R$ 10.000,00;20,91%;R$ 12.090,99;B+ FITCH;731 dias;Vencimento;11,60%PRÉ;LCI/LCA 9.86% PRÉ
CDB;BANCO FIBRA;R$ 10.000,00;20,91%;R$ 12.090,99;B+ FITCH;731 dias;Vencimento;11,60%PRÉ;LCI/LCA 9.86% PRÉ
CDB;BANCO FIBRA;R$ 10.000,00;20,91%;R$ 12.090,99;B+ FITCH;731 dias;Vencimento;11,60%PRÉ;LCI/LCA 9.86% PRÉ
LF;BANCO DAYCOVAL;R$ 50.000,00;61,82%;R$ 80.911,51;AA FITCH;1825 dias;No Vencimento;11,60%PRÉ;LCI/LCA 9.86% PRÉ
CDB;BANCO C6 CONSIGNADO;R$ 105,00;58,10%;R$ 166,00;Sem Rating;1740 dias;No Vencimento;11,59%PRÉ;LCI/LCA 9.85% PRÉ
CDB;BANCO C6 CONSIGNADO;R$ 126,00;57,98%;R$ 199,05;Sem Rating;1736 dias;No Vencimento;11,59%PRÉ;LCI/LCA 9.85% PRÉ
CDB;BANCO C6 CONSIGNADO;R$ 265,00;58,16%;R$ 419,13;Sem Rating;1741 dias;No Vencimento;11,59%PRÉ;LCI/LCA 9.85% PRÉ
CDB;BANCO CARREFOUR;R$ 1.000,00;1,33%;R$ 1.013,26;Sem Rating;59 dias;Vencimento;99,5% CDI;LCI/LCA 77.11% CDI
CDB;BANCO BR PARTNERS;R$ 1.000,00;9,60%;R$ 1.096,02;A- FITCH;364 dias;Vencimento;CDI + 0,85%;LCI/LCA 0.7% CDI
CDB;BANCO BMG;R$ 1.000,00;20,89%;R$ 1.208,92;B+ FITCH;731 dias;Vencimento;CDI + 0,85%;LCI/LCA 0.72% CDI
CDB;BANCO BMG;R$ 1.000,00;20,94%;R$ 1.209,38;B+ FITCH;732 dias;Vencimento;CDI + 0,85%;LCI/LCA 0.72% CDI
CDB;BANCO BMG;R$ 1.000,00;26,86%;R$ 1.268,60;B+ FITCH;914 dias;Vencimento;CDI + 0,85%;LCI/LCA 0.72% CDI
CRI;LOG COMMERCIAL PROPERTIES E PARTICIPACOES S/A;R$ 1.012,97;37,69%;R$ 1.394,79;Sem Rating;1067 dias;Vencimento;CDI + 0,85%;CDB CDI + 1.0%
CRI;LOG COMMERCIAL PROPERTIES E PARTICIPACOES S/A;R$ 1.012,97;37,69%;R$ 1.394,79;Sem Rating;1067 dias;Vencimento;CDI + 0,85%;CDB CDI + 1.0%
CRI;LOG COMMERCIAL PROPERTIES E PARTICIPACOES S/A;R$ 1.012,97;37,69%;R$ 1.394,79;Sem Rating;1067 dias;Vencimento;CDI + 0,85%;CDB CDI + 1.0%
CRA;ARMAC;R$ 1.067,19;57,99%;R$ 1.686,08;Sem Rating;1526 dias;Vencimento;CDI + 0,85%;CDB CDI + 1.0%
CRA;ARMAC;R$ 1.067,19;57,99%;R$ 1.686,08;Sem Rating;1526 dias;Vencimento;CDI + 0,85%;CDB CDI + 1.0%
CRA;ARMAC;R$ 1.067,19;57,99%;R$ 1.686,08;Sem Rating;1526 dias;Vencimento;CDI + 0,85%;CDB CDI + 1.0%
CRI;BANCO BMG;R$ 1.076,02;65,38%;R$ 1.779,51;Sem Rating;1679 dias;No Vencimento;CDI + 0,85%;CDB CDI + 1.0%
CRI;BANCO BMG;R$ 1.076,02;65,38%;R$ 1.779,51;B+ FITCH;1679 dias;No Vencimento;CDI + 0,85%;CDB CDI + 1.0%
CDB;BANCO ORIGINAL;R$ 10.000,00;20,66%;R$ 12.066,07;BB+ FITCH;721 dias;Vencimento;11,59%PRÉ;LCI/LCA 9.85% PRÉ
CRI;DIRECIONAL ENGENHARIA;R$ 20.280,00;18,39%;R$ 24.009,71;AAA S&P;564 dias;Vencimento;99,5% CDI;LCI/LCA 120.61% CDI
CDB;BANCO C6 CONSIGNADO;R$ 52,50;57,29%;R$ 82,58;Sem Rating;1721 dias;No Vencimento;11,58%PRÉ;LCI/LCA 9.84% PRÉ
CDB;BANCO C6 CONSIGNADO;R$ 212,00;56,99%;R$ 332,81;Sem Rating;1713 dias;No Vencimento;11,58%PRÉ;LCI/LCA 9.84% PRÉ
CDB;BANCO C6 CONSIGNADO;R$ 572,25;57,11%;R$ 899,06;Sem Rating;1715 dias;No Vencimento;11,58%PRÉ;LCI/LCA 9.84% PRÉ
CDB;BANCO BMG;R$ 1.000,00;33,03%;R$ 1.330,29;B+ FITCH;1096 dias;Vencimento;11,58%PRÉ;LCI/LCA 0.0% PRÉ
CDB;BANCO BMG;R$ 1.000,00;61,76%;R$ 1.617,56;B+ FITCH;1826 dias;Vencimento;11,58%PRÉ;LCI/LCA 9.84% PRÉ
CDB;BANCO BTG PACTUAL;R$ 1.000,00;78,61%;R$ 1.786,08;AAA S&P;2190 dias;Vencimento;11,58%PRÉ;LCI/LCA 9.84% PRÉ
CDB;BANCO NBC;R$ 2.000,00;20,65%;R$ 2.413,00;AAA FITCH;721 dias;Vencimento;108,31% CDI;LCI/LCA 92.06% CDI
CDB;BANCO BMG;R$ 10.000,00;78,61%;R$ 17.860,78;B+ FITCH;2191 dias;No Vencimento;11,58%PRÉ;LCI/LCA 9.84% PRÉ
CDB;BANCO C6 CONSIGNADO;R$ 109,00;55,58%;R$ 169,58;Sem Rating;1683 dias;No Vencimento;11,57%PRÉ;LCI/LCA 9.83% PRÉ
CDB;BANCO ORIGINAL;R$ 1.000,00;19,97%;R$ 1.199,72;BB+ FITCH;720 dias;Vencimento;11,57%PRÉ;LCI/LCA 9.55% PRÉ
CDB;BANCO BTG PACTUAL;R$ 1.000,00;118,72%;R$ 2.187,25;AAA S&P;2923 dias;Vencimento;11,57%PRÉ;LCI/LCA 9.83% PRÉ
CDB;BANCO C6 CONSIGNADO;R$ 1.070,00;56,19%;R$ 1.671,21;Sem Rating;1697 dias;No Vencimento;11,57%PRÉ;LCI/LCA 9.83% PRÉ
CRI;COGNA;R$ 1.124,80;146,62%;R$ 2.774,02;Sem Rating;3016 dias;Vencimento;IPCA +7,36%;CDB IPCA + 8.66%
CRI;COGNA;R$ 1.124,80;146,62%;R$ 2.774,02;Sem Rating;3016 dias;Vencimento;IPCA +7,36%;CDB IPCA + 8.66%
CRI;COGNA;R$ 1.124,80;146,62%;R$ 2.774,02;Sem Rating;3016 dias;Vencimento;IPCA +7,36%;CDB IPCA + 8.66%
CDB;BANCO NBC;R$ 2.000,00;32,43%;R$ 2.648,53;AAA FITCH;1080 dias;Vencimento;108,16% CDI;LCI/LCA 91.94% CDI
CDB;BANCO CAIXA GERAL;R$ 10.000,00;32,54%;R$ 13.253,70;BB+ FITCH;1081 dias;No Vencimento;11,57%PRÉ;LCI/LCA 9.83% PRÉ
CDB;BANCO CAIXA GERAL;R$ 10.000,00;32,49%;R$ 13.248,59;BB+ FITCH;1082 dias;Vencimento;11,57%PRÉ;LCI/LCA 9.83% PRÉ
CDB;BANCO PAN;R$ 1.000,00;0,68%;R$ 1.006,76;AAA S&P;30 dias;Vencimento;99,25% CDI;LCI/LCA 76.92% CDI
CDB;BANCO PINE;R$ 1.320,22;41,63%;R$ 1.869,85;Sem Rating;1332 dias;Vencimento;IPCA +7,35%;LCI/LCA IPCA + 6.25%
CDB;BANCO PAN;R$ 10.000,00;20,88%;R$ 12.088,34;AAA S&P;730 dias;No Vencimento;103,5% CDI;LCI/LCA 87.97% CDI
CDB;BANCO DESENV. MG;R$ 10.000,00;20,87%;R$ 12.087,47;Sem Rating;732 dias;Vencimento;CDI + 0,82%;LCI/LCA 0.7% CDI
CDB;BANCO ABC BRASIL;R$ 10.000,00;32,46%;R$ 13.246,07;AAA FITCH;1080 dias;No Vencimento;103,5% CDI;LCI/LCA 87.97% CDI
CRA;FS AGRISOLUTIONS INDÚSTRIA DE BIOCOMBUSTÍVEIS LTDA.;R$ 19.908,00;80,24%;R$ 35.882,48;Sem Rating;1975 dias;Vencimento;IPCA +6,57%;LCI/LCA IPCA + 7.73%
CRA;SÃO SALVADOR ALIMENTOS;R$ 20.258,00;37,47%;R$ 27.848,36;Sem Rating;1064 dias;Vencimento;IPCA +6,57%;LCI/LCA IPCA + 7.73%
CDB;BANCO RCI;R$ 50,00;9,45%;R$ 54,72;AA+ MOODYS;361 dias;Vencimento;108,0% CDI;LCI/LCA 89.1% CDI
CDB;Banco C6 S.A.;R$ 100,00;4,53%;R$ 104,53;A- S&P;181 dias;Vencimento;108,0% CDI;LCI/LCA 86.4% CDI
CDB;BANCO OMNI;R$ 1.000,00;4,53%;R$ 1.045,30;Sem Rating;181 dias;No Vencimento;108,0% CDI;LCI/LCA 86.4% CDI
CDB;BANCO ORIGINAL;R$ 1.000,00;9,12%;R$ 1.091,23;BB+ FITCH;360 dias;Vencimento;108,0% CDI;LCI/LCA 86.4% CDI
CDB;BANCO INDUSTRIAL DO BRASIL;R$ 1.000,00;9,57%;R$ 1.095,68;A+ MOODYS;364 dias;Vencimento;108,0% CDI;LCI/LCA 89.1% CDI
CDB;C6 BANK;R$ 1.000,00;9,61%;R$ 1.096,08;A- S&P;365 dias;Vencimento;108,0% CDI;LCI/LCA 89.1% CDI
CDB;BANCO C6 CONSIGNADO S.A.;R$ 1.000,00;9,61%;R$ 1.096,08;Sem Rating;365 dias;No Vencimento;108,0% CDI;LCI/LCA 89.1% CDI
CDB;REALIZE CRÉDITO;R$ 1.000,00;9,61%;R$ 1.096,08;Sem Rating;366 dias;Vencimento;108,0% CDI;LCI/LCA 89.1% CDI
CDB;AGIBANK;R$ 1.000,00;9,61%;R$ 1.096,06;BBB+ FITCH;367 dias;Vencimento;CDI + 0,81%;LCI/LCA 0.67% CDI
CDB;SIMPALA S.A. CREDITO, FIN;R$ 1.000,00;14,57%;R$ 1.145,72;Sem Rating;540 dias;No Vencimento;11,55%PRÉ;LCI/LCA 9.53% PRÉ
CDB;MIDWAY;R$ 1.000,00;20,81%;R$ 1.208,13;Sem Rating;730 dias;No Vencimento;108,0% CDI;LCI/LCA 91.8% CDI
CDB;BANCO OMNI;R$ 1.000,00;20,81%;R$ 1.208,15;A S&P;730 dias;No Vencimento;11,55%PRÉ;LCI/LCA 9.82% PRÉ
CDB;BANCO ORIGINAL;R$ 1.000,00;20,81%;R$ 1.208,15;BB+ FITCH;730 dias;No Vencimento;11,55%PRÉ;LCI/LCA 9.82% PRÉ
CDB;MIDWAY;R$ 1.000,00;20,81%;R$ 1.208,13;Sem Rating;730 dias;No Vencimento;108,0% CDI;LCI/LCA 91.8% CDI
CDB;BANCO INDUSTRIAL DO BRASIL S/A.;R$ 1.000,00;20,81%;R$ 1.208,13;Sem Rating;730 dias;Vencimento;108,0% CDI;LCI/LCA 91.8% CDI
CDB;BANCO PINE;R$ 1.000,00;20,81%;R$ 1.208,15;BB+ FITCH;731 dias;Vencimento;11,55%PRÉ;LCI/LCA 9.82% PRÉ
CDB;BANCO INDUSTRIAL DO BRASIL;R$ 1.000,00;20,81%;R$ 1.208,13;A+ MOODYS;731 dias;Vencimento;108,0% CDI;LCI/LCA 91.8% CDI
CDB;BANCO PINE;R$ 1.000,00;20,86%;R$ 1.208,61;BB+ FITCH;732 dias;Vencimento;11,55%PRÉ;LCI/LCA 9.82% PRÉ
CDB;BANCO RENDIMENTO;R$ 1.000,00;20,86%;R$ 1.208,59;A FITCH;732 dias;Vencimento;108,0% CDI;LCI/LCA 91.8% CDI
CDB;REALIZE FINANCEIRA;R$ 1.000,00;20,86%;R$ 1.208,59;Sem Rating;732 dias;Vencimento;108,0% CDI;LCI/LCA 91.8% CDI
CDB;BANCO INDUSTRIAL DO BRASIL;R$ 1.000,00;32,88%;R$ 1.328,81;A+ MOODYS;1095 dias;Vencimento;108,0% CDI;LCI/LCA 91.8% CDI
